,id,set,img_file,raw_img_dir,img_rename,img_format
179,b4fddb,train,"b4fddb_[11984,37261]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b4fddb_[11984,37261]_composite_image.jpg",blue
180,ae0d22,test,"ae0d22_[18442,49727]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_ae0d22_[18442,49727]_composite_image.jpg",raw
181,ae0d22,test,"ae0d22_[18442,49727]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_ae0d22_[18442,49727]_composite_image.jpg",red
182,ae0d22,test,"ae0d22_[18442,49727]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_ae0d22_[18442,49727]_composite_image.jpg",blue
183,b37b6e,test,"b37b6e_[11396,51485]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b37b6e_[11396,51485]_composite_image.jpg",raw
184,b37b6e,test,"b37b6e_[11396,51485]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b37b6e_[11396,51485]_composite_image.jpg",red
185,b37b6e,test,"b37b6e_[11396,51485]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b37b6e_[11396,51485]_composite_image.jpg",blue
186,b1fa79,train,"b1fa79_[14885,51713]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b1fa79_[14885,51713]_composite_image.jpg",raw
187,b1fa79,train,"b1fa79_[14885,51713]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b1fa79_[14885,51713]_composite_image.jpg",red
188,b1fa79,train,"b1fa79_[14885,51713]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b1fa79_[14885,51713]_composite_image.jpg",blue
189,b0c41b,train,"b0c41b_[18565,45592]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b0c41b_[18565,45592]_composite_image.jpg",raw
190,b0c41b,train,"b0c41b_[18565,45592]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b0c41b_[18565,45592]_composite_image.jpg",red
191,b0c41b,train,"b0c41b_[18565,45592]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b0c41b_[18565,45592]_composite_image.jpg",blue
192,acd8f0,train,"acd8f0_[7931,43860]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_acd8f0_[7931,43860]_composite_image.jpg",raw
193,acd8f0,train,"acd8f0_[7931,43860]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_acd8f0_[7931,43860]_composite_image.jpg",red
194,acd8f0,train,"acd8f0_[7931,43860]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_acd8f0_[7931,43860]_composite_image.jpg",blue
195,af8dca,train,"af8dca_[11334,62248]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_af8dca_[11334,62248]_composite_image.jpg",raw
196,af8dca,train,"af8dca_[11334,62248]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_af8dca_[11334,62248]_composite_image.jpg",red
197,af8dca,train,"af8dca_[11334,62248]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_af8dca_[11334,62248]_composite_image.jpg",blue
198,b293e2,train,"b293e2_[10779,55582]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b293e2_[10779,55582]_composite_image.jpg",raw
199,b293e2,train,"b293e2_[10779,55582]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b293e2_[10779,55582]_composite_image.jpg",red
200,b293e2,train,"b293e2_[10779,55582]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b293e2_[10779,55582]_composite_image.jpg",blue
201,ae5b78,train,"ae5b78_[11932,55987]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_ae5b78_[11932,55987]_composite_image.jpg",raw
202,ae5b78,train,"ae5b78_[11932,55987]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_ae5b78_[11932,55987]_composite_image.jpg",red
203,ae5b78,train,"ae5b78_[11932,55987]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_ae5b78_[11932,55987]_composite_image.jpg",blue
204,a4ad44,train,"a4ad44_[11557,53249]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_a4ad44_[11557,53249]_composite_image.jpg",raw
205,a4ad44,train,"a4ad44_[11557,53249]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_a4ad44_[11557,53249]_composite_image.jpg",red
206,a4ad44,train,"a4ad44_[11557,53249]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_a4ad44_[11557,53249]_composite_image.jpg",blue
207,afdc1c,train,"afdc1c_[11130,47683]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_afdc1c_[11130,47683]_composite_image.jpg",raw
208,afdc1c,train,"afdc1c_[11130,47683]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_afdc1c_[11130,47683]_composite_image.jpg",red
209,afdc1c,train,"afdc1c_[11130,47683]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_afdc1c_[11130,47683]_composite_image.jpg",blue
210,aabb0e,test,"aabb0e_[12238,43627]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_aabb0e_[12238,43627]_composite_image.jpg",raw
211,aabb0e,test,"aabb0e_[12238,43627]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_aabb0e_[12238,43627]_composite_image.jpg",red
212,aabb0e,test,"aabb0e_[12238,43627]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_aabb0e_[12238,43627]_composite_image.jpg",blue
213,ad2573,test,"ad2573_[11534,49329]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_ad2573_[11534,49329]_composite_image.jpg",raw
214,ad2573,test,"ad2573_[11534,49329]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_ad2573_[11534,49329]_composite_image.jpg",red
215,ad2573,test,"ad2573_[11534,49329]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_ad2573_[11534,49329]_composite_image.jpg",blue
216,b631e6,test,"b631e6_[10643,47480]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b631e6_[10643,47480]_composite_image.jpg",raw
217,b631e6,test,"b631e6_[10643,47480]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b631e6_[10643,47480]_composite_image.jpg",red
218,b631e6,test,"b631e6_[10643,47480]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b631e6_[10643,47480]_composite_image.jpg",blue
219,b02926,train,"b02926_[10303,46720]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b02926_[10303,46720]_composite_image.jpg",raw
220,b02926,train,"b02926_[10303,46720]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b02926_[10303,46720]_composite_image.jpg",red
221,b02926,train,"b02926_[10303,46720]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b02926_[10303,46720]_composite_image.jpg",blue
222,af8dca,train,"af8dca_[15467,55387]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_af8dca_[15467,55387]_composite_image.jpg",raw
223,af8dca,train,"af8dca_[15467,55387]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_af8dca_[15467,55387]_composite_image.jpg",red
224,af8dca,train,"af8dca_[15467,55387]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_af8dca_[15467,55387]_composite_image.jpg",blue
225,b293e2,train,"b293e2_[10445,56978]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b293e2_[10445,56978]_composite_image.jpg",raw
226,b293e2,train,"b293e2_[10445,56978]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b293e2_[10445,56978]_composite_image.jpg",red
227,b293e2,train,"b293e2_[10445,56978]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b293e2_[10445,56978]_composite_image.jpg",blue
228,a6cafe,train,"a6cafe_[13890,44049]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_a6cafe_[13890,44049]_composite_image.jpg",raw
229,a6cafe,train,"a6cafe_[13890,44049]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_a6cafe_[13890,44049]_composite_image.jpg",red
230,a6cafe,train,"a6cafe_[13890,44049]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_a6cafe_[13890,44049]_composite_image.jpg",blue
231,b5e396,train,"b5e396_[13085,39442]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b5e396_[13085,39442]_composite_image.jpg",raw
232,b5e396,train,"b5e396_[13085,39442]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b5e396_[13085,39442]_composite_image.jpg",red
233,b5e396,train,"b5e396_[13085,39442]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b5e396_[13085,39442]_composite_image.jpg",blue
234,b075a7,train,"b075a7_[17931,50100]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b075a7_[17931,50100]_composite_image.jpg",raw
235,b075a7,train,"b075a7_[17931,50100]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b075a7_[17931,50100]_composite_image.jpg",red
236,b075a7,train,"b075a7_[17931,50100]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b075a7_[17931,50100]_composite_image.jpg",blue
237,a54803,train,"a54803_[11950,38794]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_a54803_[11950,38794]_composite_image.jpg",raw
238,a54803,train,"a54803_[11950,38794]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_a54803_[11950,38794]_composite_image.jpg",red
239,a54803,train,"a54803_[11950,38794]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_a54803_[11950,38794]_composite_image.jpg",blue
240,b6cb24,train,"b6cb24_[10367,45878]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b6cb24_[10367,45878]_composite_image.jpg",raw
241,b6cb24,train,"b6cb24_[10367,45878]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b6cb24_[10367,45878]_composite_image.jpg",red
242,b6cb24,train,"b6cb24_[10367,45878]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b6cb24_[10367,45878]_composite_image.jpg",blue
243,af4155,train,"af4155_[8637,50834]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_af4155_[8637,50834]_composite_image.jpg",raw
244,af4155,train,"af4155_[8637,50834]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_af4155_[8637,50834]_composite_image.jpg",red
245,af4155,train,"af4155_[8637,50834]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_af4155_[8637,50834]_composite_image.jpg",blue
246,b1abe7,train,"b1abe7_[16919,33761]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b1abe7_[16919,33761]_composite_image.jpg",raw
247,b1abe7,train,"b1abe7_[16919,33761]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b1abe7_[16919,33761]_composite_image.jpg",red
248,b1abe7,train,"b1abe7_[16919,33761]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b1abe7_[16919,33761]_composite_image.jpg",blue
249,af8dca,train,"af8dca_[12090,61223]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_af8dca_[12090,61223]_composite_image.jpg",raw
250,af8dca,train,"af8dca_[12090,61223]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_af8dca_[12090,61223]_composite_image.jpg",red
251,af8dca,train,"af8dca_[12090,61223]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_af8dca_[12090,61223]_composite_image.jpg",blue
252,ac3e32,test,"ac3e32_[10176,44105]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_ac3e32_[10176,44105]_composite_image.jpg",raw
253,ac3e32,test,"ac3e32_[10176,44105]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_ac3e32_[10176,44105]_composite_image.jpg",red
254,ac3e32,test,"ac3e32_[10176,44105]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_ac3e32_[10176,44105]_composite_image.jpg",blue
255,afdc1c,train,"afdc1c_[11855,52130]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_afdc1c_[11855,52130]_composite_image.jpg",raw
256,afdc1c,train,"afdc1c_[11855,52130]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_afdc1c_[11855,52130]_composite_image.jpg",red
257,afdc1c,train,"afdc1c_[11855,52130]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_afdc1c_[11855,52130]_composite_image.jpg",blue
258,a93ad8,train,"a93ad8_[10411,39945]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_a93ad8_[10411,39945]_composite_image.jpg",raw
259,a93ad8,train,"a93ad8_[10411,39945]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_a93ad8_[10411,39945]_composite_image.jpg",red
260,a93ad8,train,"a93ad8_[10411,39945]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_a93ad8_[10411,39945]_composite_image.jpg",blue
261,b32f11,train,"b32f11_[14175,52356]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b32f11_[14175,52356]_composite_image.jpg",raw
262,b32f11,train,"b32f11_[14175,52356]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b32f11_[14175,52356]_composite_image.jpg",red
263,b32f11,train,"b32f11_[14175,52356]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b32f11_[14175,52356]_composite_image.jpg",blue
264,aba442,train,"aba442_[17568,53606]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_aba442_[17568,53606]_composite_image.jpg",raw
265,aba442,train,"aba442_[17568,53606]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_aba442_[17568,53606]_composite_image.jpg",red
266,aba442,train,"aba442_[17568,53606]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_aba442_[17568,53606]_composite_image.jpg",blue
267,b6cb24,train,"b6cb24_[11513,50190]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b6cb24_[11513,50190]_composite_image.jpg",raw
268,b6cb24,train,"b6cb24_[11513,50190]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b6cb24_[11513,50190]_composite_image.jpg",red
269,b6cb24,train,"b6cb24_[11513,50190]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b6cb24_[11513,50190]_composite_image.jpg",blue
270,b3c9bb,train,"b3c9bb_[17242,51736]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b3c9bb_[17242,51736]_composite_image.jpg",raw
271,b3c9bb,train,"b3c9bb_[17242,51736]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b3c9bb_[17242,51736]_composite_image.jpg",red
272,b3c9bb,train,"b3c9bb_[17242,51736]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b3c9bb_[17242,51736]_composite_image.jpg",blue
273,af8dca,train,"af8dca_[14059,55321]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_af8dca_[14059,55321]_composite_image.jpg",raw
274,af8dca,train,"af8dca_[14059,55321]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_af8dca_[14059,55321]_composite_image.jpg",red
275,af8dca,train,"af8dca_[14059,55321]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_af8dca_[14059,55321]_composite_image.jpg",blue
276,b37b6e,test,"b37b6e_[12560,52183]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b37b6e_[12560,52183]_composite_image.jpg",raw
277,b37b6e,test,"b37b6e_[12560,52183]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b37b6e_[12560,52183]_composite_image.jpg",red
278,b37b6e,test,"b37b6e_[12560,52183]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b37b6e_[12560,52183]_composite_image.jpg",blue
279,ac8a8b,test,"ac8a8b_[16004,54038]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_ac8a8b_[16004,54038]_composite_image.jpg",raw
280,ac8a8b,test,"ac8a8b_[16004,54038]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_ac8a8b_[16004,54038]_composite_image.jpg",red
281,ac8a8b,test,"ac8a8b_[16004,54038]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_ac8a8b_[16004,54038]_composite_image.jpg",blue
282,b1fa79,train,"b1fa79_[15248,45123]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b1fa79_[15248,45123]_composite_image.jpg",raw
283,b1fa79,train,"b1fa79_[15248,45123]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b1fa79_[15248,45123]_composite_image.jpg",red
284,b1fa79,train,"b1fa79_[15248,45123]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b1fa79_[15248,45123]_composite_image.jpg",blue
285,a67dfe,train,"a67dfe_[20385,31479]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_a67dfe_[20385,31479]_composite_image.jpg",raw
286,a67dfe,train,"a67dfe_[20385,31479]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_a67dfe_[20385,31479]_composite_image.jpg",red
287,a67dfe,train,"a67dfe_[20385,31479]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_a67dfe_[20385,31479]_composite_image.jpg",blue
288,b67e5a,train,"b67e5a_[14338,57966]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b67e5a_[14338,57966]_composite_image.jpg",raw
289,b67e5a,train,"b67e5a_[14338,57966]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b67e5a_[14338,57966]_composite_image.jpg",red
290,b67e5a,train,"b67e5a_[14338,57966]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b67e5a_[14338,57966]_composite_image.jpg",blue
291,acd8f0,train,"acd8f0_[7778,34531]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_acd8f0_[7778,34531]_composite_image.jpg",raw
292,acd8f0,train,"acd8f0_[7778,34531]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_acd8f0_[7778,34531]_composite_image.jpg",red
293,acd8f0,train,"acd8f0_[7778,34531]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_acd8f0_[7778,34531]_composite_image.jpg",blue
294,a6cafe,train,"a6cafe_[12786,45399]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_a6cafe_[12786,45399]_composite_image.jpg",raw
295,a6cafe,train,"a6cafe_[12786,45399]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_a6cafe_[12786,45399]_composite_image.jpg",red
296,a6cafe,train,"a6cafe_[12786,45399]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_a6cafe_[12786,45399]_composite_image.jpg",blue
297,aa21da,train,"aa21da_[12751,39230]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_aa21da_[12751,39230]_composite_image.jpg",raw
298,aa21da,train,"aa21da_[12751,39230]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_aa21da_[12751,39230]_composite_image.jpg",red
299,aa21da,train,"aa21da_[12751,39230]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_aa21da_[12751,39230]_composite_image.jpg",blue
300,abf1b4,train,"abf1b4_[13053,55460]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_abf1b4_[13053,55460]_composite_image.jpg",raw
301,abf1b4,train,"abf1b4_[13053,55460]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_abf1b4_[13053,55460]_composite_image.jpg",red
302,abf1b4,train,"abf1b4_[13053,55460]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_abf1b4_[13053,55460]_composite_image.jpg",blue
303,b24726,train,"b24726_[11749,51008]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b24726_[11749,51008]_composite_image.jpg",raw
304,b24726,train,"b24726_[11749,51008]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b24726_[11749,51008]_composite_image.jpg",red
305,b24726,train,"b24726_[11749,51008]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b24726_[11749,51008]_composite_image.jpg",blue
306,aa21da,train,"aa21da_[9309,36442]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_aa21da_[9309,36442]_composite_image.jpg",raw
307,aa21da,train,"aa21da_[9309,36442]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_aa21da_[9309,36442]_composite_image.jpg",red
308,aa21da,train,"aa21da_[9309,36442]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_aa21da_[9309,36442]_composite_image.jpg",blue
309,b02926,train,"b02926_[12109,48072]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b02926_[12109,48072]_composite_image.jpg",raw
310,b02926,train,"b02926_[12109,48072]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b02926_[12109,48072]_composite_image.jpg",red
311,b02926,train,"b02926_[12109,48072]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b02926_[12109,48072]_composite_image.jpg",blue
312,b110d5,train,"b110d5_[15386,45129]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b110d5_[15386,45129]_composite_image.jpg",raw
313,b110d5,train,"b110d5_[15386,45129]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b110d5_[15386,45129]_composite_image.jpg",red
314,b110d5,train,"b110d5_[15386,45129]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b110d5_[15386,45129]_composite_image.jpg",blue
315,b32f11,train,"b32f11_[13977,51658]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b32f11_[13977,51658]_composite_image.jpg",raw
316,b32f11,train,"b32f11_[13977,51658]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b32f11_[13977,51658]_composite_image.jpg",red
317,b32f11,train,"b32f11_[13977,51658]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b32f11_[13977,51658]_composite_image.jpg",blue
318,b1abe7,train,"b1abe7_[15934,31860]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b1abe7_[15934,31860]_composite_image.jpg",raw
319,b1abe7,train,"b1abe7_[15934,31860]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b1abe7_[15934,31860]_composite_image.jpg",red
320,b1abe7,train,"b1abe7_[15934,31860]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b1abe7_[15934,31860]_composite_image.jpg",blue
321,b02926,train,"b02926_[9372,46720]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b02926_[9372,46720]_composite_image.jpg",raw
322,b02926,train,"b02926_[9372,46720]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b02926_[9372,46720]_composite_image.jpg",red
323,b02926,train,"b02926_[9372,46720]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_b02926_[9372,46720]_composite_image.jpg",blue
324,ac8a8b,test,"ac8a8b_[15850,54994]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_ac8a8b_[15850,54994]_composite_image.jpg",raw
325,ac8a8b,test,"ac8a8b_[15850,54994]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_ac8a8b_[15850,54994]_composite_image.jpg",red
326,ac8a8b,test,"ac8a8b_[15850,54994]_composite_image.jpg",cell_infla_1,"blue_cell_infla_1_ac8a8b_[15850,54994]_composite_image.jpg",blue
327,b110d5,train,"b110d5_[16125,46525]_composite_image.jpg",cell_infla_1,"raw_cell_infla_1_b110d5_[16125,46525]_composite_image.jpg",raw
328,b110d5,train,"b110d5_[16125,46525]_composite_image.jpg",cell_infla_1,"red_cell_infla_1_b110d5_[16125,46525]_composite_image.jpg",red
